DATASET_NAME,NUMBER_OF_TRAINING_RELEASES,PERCENTAGE_TRAINING,PERCENTAGE_DEFECTIVE_TRAINING,PERCENTAGE_DEFECTIVE_TESTING,CLASSIFIER,BALANCING,FEATURE_SELECTION,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE,PRECISION,RECALL,ROC_AREA,KAPPA
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,7.0,140.0,2143.0,6.0,0.047619047619047616,0.5384615384615384,0.7880656356346238,0.07790657372819317
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,17.0,142.0,2979.0,18.0,0.1069182389937107,0.4857142857142857,0.7969149082253857,0.15998762339178974
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,23.0,136.0,3414.0,18.0,0.14465408805031446,0.5609756097560976,0.8687289591205771,0.21576318633165076
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,30.0,97.0,855.0,41.0,0.23622047244094488,0.4225352112676056,0.6972570718428216,0.23491220463906343
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,35.0,82.0,954.0,59.0,0.29914529914529914,0.3723404255319149,0.720405816150497,0.2638402469112991
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,40.0,107.0,1091.0,25.0,0.272108843537415,0.6153846153846154,0.8594837549762424,0.3295045968967927
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,17.0,102.0,1248.0,17.0,0.14285714285714285,0.5,0.7951089324618736,0.19131886477462423
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,13.0,114.0,2012.0,26.0,0.10236220472440945,0.3333333333333333,0.7910967990930362,0.13272138352542578
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,27.0,107.0,2015.0,26.0,0.20149253731343283,0.5094339622641509,0.8703252538544982,0.2630330606515322
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,32.0,133.0,1149.0,9.0,0.19393939393939394,0.7804878048780488,0.9183060005327043,0.2746710526315794
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,50.0,199.0,2385.0,5.0,0.20080321285140562,0.9090909090909091,0.9329264002251618,0.3052269682758049
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,42.0,134.0,2171.0,1.0,0.23863636363636365,0.9767441860465116,0.9831407960449983,0.3648662728722684
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,7.0,134.0,2149.0,6.0,0.04964539007092199,0.5384615384615384,0.8228545436166986,0.08138478157739669
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,20.0,171.0,2950.0,15.0,0.10471204188481675,0.5714285714285714,0.793976289650753,0.16126912097112966
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,UNDER_SAMPLING,BEST_FIRST,26.0,157.0,3393.0,15.0,0.14207650273224043,0.6341463414634146,0.8648608725523875,0.21754596657114783
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,SMOTE,BEST_FIRST,20.0,34.0,918.0,51.0,0.37037037037037035,0.28169014084507044,0.7085305953367262,0.2766228256257951
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,SMOTE,BEST_FIRST,30.0,52.0,984.0,64.0,0.36585365853658536,0.3191489361702128,0.718809044606917,0.2855274059215977
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,SMOTE,BEST_FIRST,34.0,75.0,1123.0,31.0,0.3119266055045872,0.5230769230769231,0.8786310517529216,0.3488170745943424
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,SMOTE,BEST_FIRST,17.0,112.0,1238.0,17.0,0.13178294573643412,0.5,0.8151960784313725,0.1765704270823723
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,SMOTE,BEST_FIRST,14.0,106.0,2020.0,25.0,0.11666666666666667,0.358974358974359,0.7992257037412258,0.1530720418066444
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,SMOTE,BEST_FIRST,25.0,102.0,2020.0,28.0,0.1968503937007874,0.4716981132075472,0.8566766845090961,0.25205931678826
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,SMOTE,BEST_FIRST,31.0,92.0,1190.0,10.0,0.25203252032520324,0.7560975609756098,0.9196377611202009,0.3477277341144398
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,SMOTE,BEST_FIRST,49.0,87.0,2497.0,6.0,0.3602941176470588,0.8909090909090909,0.9360716296087813,0.49819562492716013
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,SMOTE,BEST_FIRST,42.0,92.0,2213.0,1.0,0.31343283582089554,0.9767441860465116,0.9868586994904909,0.45959135995565153
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,SMOTE,BEST_FIRST,7.0,121.0,2162.0,6.0,0.0546875,0.5384615384615384,0.8877657603018969,0.08993533245112507
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,SMOTE,BEST_FIRST,13.0,114.0,3007.0,22.0,0.10236220472440945,0.37142857142857144,0.817952121572756,0.145638179711853
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,SMOTE,BEST_FIRST,20.0,109.0,3441.0,21.0,0.15503875968992248,0.4878048780487805,0.8648402610786671,0.22180992578664077
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,10.0,2.0,950.0,61.0,0.8333333333333334,0.14084507042253522,0.7064223576754646,0.2254191454840461
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,11.0,10.0,1026.0,83.0,0.5238095238095238,0.11702127659574468,0.6594153043621128,0.1659656195933405
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,31.0,63.0,1135.0,34.0,0.32978723404255317,0.47692307692307695,0.8784191601386927,0.35040854308393055
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,20.0,21.0,1329.0,14.0,0.4878048780487805,0.5882352941176471,0.8734967320261438,0.5204530154833087
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,15.0,5.0,2121.0,24.0,0.75,0.38461538461538464,0.8494102322888777,0.502397463839904
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,6.0,10.0,2112.0,47.0,1.0,0.11320754716981132,0.8080708836448349,0.16447071351067122
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,19.0,11.0,1271.0,22.0,0.6333333333333333,0.4634146341463415,0.9567177809063582,0.5227116198222423
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,39.0,13.0,2571.0,16.0,0.75,0.7090909090909091,0.8767590768364762,0.7233682627696078
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,32.0,28.0,2277.0,11.0,0.5333333333333333,0.7441860465116279,0.9699490490843969,0.613104392354362
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,4.0,44.0,2239.0,9.0,0.08333333333333333,0.3076923076923077,0.7704269011759156,0.12333583078785096
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,5.0,60.0,3061.0,30.0,0.07692307692307693,0.14285714285714285,0.658424497642697,0.08683491400096527
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,8.0,32.0,3518.0,33.0,0.2,0.1951219512195122,0.6311885949845414,0.18837863493641568
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,12.0,11.0,941.0,59.0,0.5217391304347826,0.16901408450704225,0.7016362883181442,0.22913796073027845
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,16.0,36.0,1000.0,78.0,0.3076923076923077,0.1702127659574468,0.618910704017087,0.16999561866962257
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,41.0,107.0,1091.0,24.0,0.27702702702702703,0.6307692307692307,0.7973674072171568,0.3376024405574528
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,24.0,91.0,1259.0,10.0,0.20869565217391303,0.7058823529411765,0.8762527233115468,0.2954293433335352
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,21.0,54.0,2072.0,18.0,0.28,0.5384615384615384,0.832706177485105,0.35308764940239085
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,11.0,46.0,2076.0,42.0,0.19298245614035087,0.20754716981132076,0.8078530400298757,0.17927343830400305
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,33.0,45.0,1237.0,8.0,0.4230769230769231,0.8048780487804879,0.9594859404132263,0.5357618130176577
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,40.0,319.0,2265.0,15.0,0.11142061281337047,0.7272727272727273,0.8512419082465522,0.16298278534095065
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,35.0,275.0,2030.0,8.0,0.11290322580645161,0.813953488372093,0.907546789083388,0.17165637808782006
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,6.0,237.0,2046.0,7.0,0.024691358024691357,0.46153846153846156,0.7332457293035479,0.03651854476161641
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,12.0,308.0,2813.0,23.0,0.0375,0.34285714285714286,0.6434888085320639,0.048583762910071195
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,16.0,378.0,3172.0,25.0,0.04060913705583756,0.3902439024390244,0.6011061490896599,0.0539974126947907
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,28.0,90.0,862.0,43.0,0.23728813559322035,0.39436619718309857,0.7190717836430347,0.22952472096539456
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,60.0,348.0,688.0,34.0,0.14705882352941177,0.6382978723404256,0.7117288260905282,0.1200596873751415
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,52.0,317.0,881.0,13.0,0.14092140921409213,0.8,0.8611724669320663,0.16670665291139863
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,26.0,376.0,974.0,8.0,0.06467661691542288,0.7647058823529411,0.8374400871459695,0.07747427476357781
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,29.0,490.0,1636.0,10.0,0.055876685934489405,0.7435897435897436,0.8265914079648793,0.07287502098342924
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,40.0,439.0,1683.0,13.0,0.08350730688935282,0.7547169811320755,0.8279391104867249,0.11138308238258884
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,39.0,363.0,919.0,2.0,0.09701492537313433,0.9512195121951219,0.9485369658688787,0.12696949152542378
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,50.0,561.0,2023.0,5.0,0.08183306055646482,0.9090909090909091,0.9266570503799606,0.11635955332697581
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,41.0,495.0,1810.0,2.0,0.07649253731343283,0.9534883720930233,0.9321142107652727,0.11149721789924749
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,11.0,448.0,1835.0,2.0,0.023965141612200435,0.8461538461538461,0.8359783011556993,0.03599439436151886
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,25.0,625.0,2496.0,10.0,0.038461538461538464,0.7142857142857143,0.8306861353961642,0.05306280594983827
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,28.0,603.0,2947.0,13.0,0.044374009508716325,0.6829268292682927,0.7964032978357952,0.06324780533664195
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,RANDOM_FOREST,SMOTE,BEST_FIRST,12.0,2.0,950.0,59.0,0.8571428571428571,0.16901408450704225,0.7000384660906617,0.265561924041099
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,RANDOM_FOREST,SMOTE,BEST_FIRST,17.0,57.0,979.0,77.0,0.22972972972972974,0.18085106382978725,0.6125287521564118,0.13930698922286433
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,RANDOM_FOREST,SMOTE,BEST_FIRST,31.0,64.0,1134.0,34.0,0.3263157894736842,0.47692307692307695,0.8574868370360857,0.34763084383070686
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,RANDOM_FOREST,SMOTE,BEST_FIRST,19.0,27.0,1323.0,15.0,0.41304347826086957,0.5588235294117647,0.8519498910675382,0.45973678340397006
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,RANDOM_FOREST,SMOTE,BEST_FIRST,16.0,8.0,2118.0,23.0,0.6666666666666666,0.41025641025641024,0.8642629712714379,0.5010890331021455
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,RANDOM_FOREST,SMOTE,BEST_FIRST,7.0,12.0,2110.0,46.0,0.3684210526315789,0.1320754716981132,0.7969475219177351,0.18394938739601502
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,RANDOM_FOREST,SMOTE,BEST_FIRST,33.0,7.0,1275.0,8.0,1.0,0.8048780487804879,0.9639663635325901,0.8089677810613868
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,RANDOM_FOREST,SMOTE,BEST_FIRST,40.0,24.0,2560.0,15.0,1.0,0.7272727272727273,0.8988988179003659,0.6647535350047727
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,RANDOM_FOREST,SMOTE,BEST_FIRST,34.0,51.0,2254.0,9.0,0.4,0.7906976744186046,0.9628260101901831,0.5195645798236218
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,RANDOM_FOREST,SMOTE,BEST_FIRST,4.0,43.0,2240.0,9.0,0.0851063829787234,0.3076923076923077,0.7877792378449409,0.12557676251299774
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,RANDOM_FOREST,SMOTE,BEST_FIRST,9.0,69.0,3052.0,26.0,0.11538461538461539,0.2571428571428571,0.7317160250835355,0.14622061235647804
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,RANDOM_FOREST,SMOTE,BEST_FIRST,8.0,38.0,3512.0,33.0,0.17391304347826086,0.1951219512195122,0.6211851597389213,0.1739344554423325
